28;12;20.2;С-З;5;TS;9;10.0;77;1017
28;15;22.1;С-З;2;CL;9;10.0;67;1016
28;18;21.6;Северный;1;CL;9;10.0;70;1015
28;21;19.3;Ю-З;2;TS;9;10.0;84;1015
29;0;18.1;Западный;2;TS;9;5.0;95;1015
29;3;17.7;С-З;1;BR;7;5.0;96;1012
29;6;19.3;С-З;1;CL;7;10.0;83;1013
29;9;21.8;С-З;1;CL;9;10.0;70;1013
29;12;22.8;;Штиль;CL;9;10.0;70;1012
29;15;22.9;С-З;2;CL;9;10.0;63;1011
29;18;21.4;С-З;2;CL;7;10.0;75;1011
29;21;19.3;С-З;3;CL;3;10.0;86;1011
30;0;16.5;С-З;2;CL;1;10.0;89;1012
30;3;14.8;С-З;2;CL;1;10.0;92;1012
30;6;16.1;С-З;3;CL;9;10.0;86;1012
30;9;18.2;С-З;4;CL;9;10.0;73;1012
30;12;18.9;С-З;3;CL;9;10.0;70;1012
30;15;21.3;С-З;3;CL;9;10.0;60;1011
30;18;20.7;С-З;2;CL;9;10.0;61;1010
30;21;18.9;С-З;2;CL;9;10.0;69;1010
