01;0;-0.7;Южный;2;FZ;9;8.0;93;1016
01;3;-0.4;Южный;2;BR;9;9.0;89;1016
01;6;0.1;Южный;2;CL;9;10.0;88;1016
01;9;0.8;Южный;2;CL;9;10.0;82;1016
01;12;2.3;Южный;2;CL;9;10.0;72;1016
01;15;0.1;Южный;1;CL;3;10.0;78;1016
01;18;-1.2;Южный;2;CL;0;10.0;79;1016
01;21;-3.1;Южный;1;CL;0;10.0;83;1016
02;0;-3.2;Южный;1;CL;0;10.0;79;1016
02;3;-4.7;Южный;1;CL;0;10.0;88;1017
02;6;-6.4;Южный;1;CL;0;10.0;91;1017
02;9;-3.8;Южный;3;CL;0;10.0;82;1018
02;12;-0.9;Южный;3;CL;0;10.0;71;1018
02;15;-2.9;Южный;1;CL;1;10.0;79;1020
02;18;-4.6;Южный;1;CL;7;10.0;86;1020
02;21;-3.0;Южный;2;CL;9;10.0;86;1020
03;0;-2.6;Южный;2;BR;9;8.0;89;1020
03;3;-2.1;Ю-З;1;SHSN;9;2.8;91;1019
03;6;-0.1;Ю-З;1;BR;9;6.0;94;1019
03;9;1.2;Ю-З;3;BR;9;4.2;94;1018
03;12;1.4;Ю-З;3;BR;9;6.0;90;1016
03;15;1.2;Ю-З;2;RA;9;8.0;88;1016
03;18;1.1;Ю-З;2;BR;9;8.0;92;1015
03;21;1.0;Ю-З;2;BR;9;6.0;94;1012
04;0;0.6;Южный;3;SN;9;4.1;96;1010
04;3;0.3;Южный;2;SN;9;3.0;96;1007
04;6;0.1;Ю-В;1;SN;9;3.3;96;1006
04;9;0.2;Ю-В;1;SN;9;3.1;96;1006
04;12;0.8;Восточный;1;BR;9;7.0;94;1005
04;15;0.6;Северный;1;SNRA;9;3.2;96;1006
04;18;0.6;С-З;1;SN;9;3.9;96;1007
04;21;0.4;С-З;1;SN;9;3.0;96;1007
05;0;0.4;Северный;1;SN;9;3.8;96;1006
05;3;0.2;Северный;1;SN;9;3.9;96;1006
05;6;0.2;Северный;1;BR;9;5.0;94;1006
05;9;0.5;Северный;1;SN;9;5.0;92;1007
05;12;0.6;Северный;2;BR;9;6.0;88;1007
05;15;0.8;Северный;2;BR;9;7.0;90;1009
05;18;0.2;Северный;2;CL;9;10.0;86;1009
05;21;-0.1;Северный;2;CL;9;10.0;86;1010
06;0;-1.3;Северный;3;SN;9;7.0;90;1011
06;3;-1.7;С-З;3;BR;9;10.0;84;1011
06;6;-2.2;Северный;3;SN;9;8.0;79;1011
06;9;-2.8;С-З;3;CL;7;10.0;73;1011
06;12;-2.8;С-З;2;SN;9;3.2;89;1010
06;15;-3.0;Северный;3;SN;9;9.0;88;1010
06;18;-3.8;С-З;2;CL;1;10.0;85;1011
06;21;-5.8;С-З;2;SN;6;8.0;84;1013
07;0;-6.2;Северный;3;SN;9;4.7;86;1014
07;3;-6.2;Северный;4;SN;9;6.0;89;1016
07;6;-5.6;Северный;4;BR;9;10.0;84;1018
07;9;-5.4;С-З;4;BR;7;10.0;80;1019
07;12;-5.2;С-З;4;BR;9;10.0;77;1020
07;15;-5.3;Северный;3;SN;9;8.0;85;1022
07;18;-5.3;С-З;3;SN;9;8.0;85;1023
07;21;-5.7;Северный;3;CL;9;10.0;84;1024
08;0;-5.4;Северный;3;CL;9;10.0;80;1025
08;3;-5.8;Северный;4;CL;9;10.0;79;1025
08;6;-6.5;С-З;3;CL;9;10.0;78;1026
08;9;-6.5;С-З;2;SN;6;10.0;75;1027
08;12;-6.3;С-З;2;CL;1;10.0;70;1026
08;15;-8.1;С-З;2;CL;7;10.0;75;1026
08;18;-10.3;С-З;1;CL;1;10.0;85;1026
08;21;-11.9;С-З;1;CL;0;10.0;90;1025
09;0;-13.1;С-З;1;BR;1;7.0;90;1024
09;3;-14.1;С-З;1;BR;1;7.0;95;1024
09;6;-15.2;Штиль;1;SN;9;8.0;90;1024
09;9;-13.0;Штиль;1;SHSN;9;8.0;90;1025
09;12;-8.3;С-З;1;SHSN;9;9.0;86;1023
09;15;-10.6;Штиль;1;CL;1;10.0;90;1023
09;18;-13.9;Ю-З;1;BR;0;7.0;95;1022
09;21;-15.3;Ю-З;1;BR;1;8.0;95;1021
10;0;-13.0;Южный;1;SHSN;9;9.0;95;1019
10;3;-11.9;Южный;1;BR;9;9.0;90;1017
10;6;-11.9;Южный;3;SHSN;9;9.0;90;1015
10;9;-11.9;Южный;5;SHSN;9;6.0;90;1013
10;12;-11.1;Ю-В;3;SHSN;9;8.0;85;1011
10;15;-11.3;Ю-В;3;CL;9;10.0;85;1008
10;18;-11.7;Южный;4;CL;9;10.0;85;1007
10;21;-11.3;Ю-В;3;SN;9;1.9;90;1006
11;0;-10.9;Ю-В;3;SN;9;3.2;85;1005
11;3;-10.1;Ю-В;3;SN;9;2.5;85;1004
11;6;-8.9;Ю-В;2;SN;9;4.1;89;1004
11;9;-6.4;Южный;2;SN;9;8.0;84;1005
11;12;-2.2;Южный;2;CL;9;10.0;83;1005
11;15;-3.6;Ю-В;1;CL;9;10.0;87;1007
11;18;-6.6;Штиль;1;BR;1;6.0;91;1009
11;21;-9.4;Южный;2;FG;0;0.2;100;1011
12;0;-8.5;Штиль;1;FG;0;0.3;100;1013
12;3;-8.1;Ю-В;1;BR;9;1.9;95;1013
12;6;-6.9;Восточный;1;BR;9;1.6;96;1015
12;9;-6.3;С-В;1;SN;9;4.2;94;1016
12;12;-3.8;С-В;1;SN;9;3.1;96;1016
12;15;-3.0;С-В;1;SN;9;1.7;97;1016
12;18;-3.1;С-В;1;SHSN;9;0.8;97;1017
12;21;-3.5;С-В;1;SN;9;1.9;94;1019
13;0;-4.5;С-В;2;SHSN;9;1.8;93;1020
13;3;-5.3;Северный;1;SN;9;7.0;93;1020
13;6;-6.2;Северный;1;BR;9;8.0;91;1021
13;9;-6.3;С-В;1;CL;9;10.0;89;1023
13;12;-7.1;Северный;2;CL;9;10.0;82;1023
13;15;-7.8;Северный;2;CL;9;10.0;87;1024
13;18;-8.1;Северный;2;SN;9;4.9;92;1025
13;21;-8.9;С-З;2;SN;9;6.0;92;1027
14;0;-11.1;С-З;2;SN;9;6.0;90;1028
14;3;-11.3;Западный;1;SN;9;5.0;90;1029
14;6;-12.8;Западный;2;SN;9;6.0;90;1031
14;9;-12.2;Штиль;1;BR;9;9.0;85;1032
14;12;-9.1;С-З;1;SN;9;10.0;76;1031
14;15;-12.8;Южный;1;CL;9;10.0;90;1031
14;18;-11.7;Южный;2;CL;9;8.0;95;1031
14;21;-11.1;Южный;2;BR;9;1.1;95;1030
15;0;-10.3;Южный;2;FG;9;1.3;100;1029
15;3;-9.7;Ю-В;2;BR;9;1.6;97;1028
15;6;-8.0;Ю-В;2;BR;9;6.0;95;1026
15;9;-6.2;Ю-В;3;SN;9;4.5;94;1024
15;12;-3.9;Ю-В;4;SN;9;4.8;94;1021
15;15;-3.2;Ю-В;3;SN;9;3.2;93;1020
15;18;-2.5;Ю-В;3;SN;9;3.2;96;1018
15;21;-2.2;Ю-В;3;FZ;9;1.7;98;1017
16;0;-2.4;Ю-В;1;FZ;9;1.8;98;1016
16;3;-2.2;Штиль;1;BR;9;1.6;98;1015
16;6;-2.0;Штиль;1;BR;9;1.6;98;1014
16;9;-0.7;Ю-В;1;BR;9;1.9;97;1013
16;12;0.1;Штиль;1;DZ;9;1.5;98;1011
16;15;0.3;Восточный;1;DZ;9;1.1;98;1010
16;18;0.5;Восточный;2;DZ;9;1.7;98;1008
16;21;0.7;Восточный;2;DZ;9;1.4;98;1006
17;0;0.6;Восточный;2;RA;9;5.0;96;1004
17;3;0.7;Штиль;1;DZ;9;2.1;98;1002
17;6;0.7;Штиль;1;DZ;9;0.7;100;1002
17;9;1.0;Штиль;1;DZ;9;0.4;100;1002
17;12;0.9;Северный;1;DZ;9;2.3;98;1001
17;15;0.2;С-З;2;SN;9;3.5;96;1003
17;18;-1.8;Северный;2;SN;9;3.1;90;1005
17;21;-3.7;Северный;2;SN;9;4.4;92;1006
