12;18;-3.1;Ю-В;1;CL;9;10.0;68;1005
12;21;-3.1;Ю-В;2;CL;9;10.0;77;1005
13;0;-3.3;Южный;2;CL;9;10.0;81;1005
13;3;-3.5;Южный;3;CL;9;10.0;85;1004
13;6;-3.0;Южный;3;CL;9;10.0;88;1004
13;9;-1.9;Южный;2;SN;9;9.0;84;1005
13;12;0.1;Южный;2;CL;9;10.0;81;1005
13;15;1.1;Ю-В;1;CL;9;10.0;79;1005
13;18;0.3;Южный;3;CL;9;10.0;84;1006
13;21;-0.5;Ю-В;3;DZ;9;5.0;94;1006
14;0;-0.7;Ю-В;2;SN;9;4.3;95;1005
14;3;-0.3;Ю-В;2;SN;9;3.6;96;1005
14;6;0.4;Южный;2;DZ;9;2.7;94;1005
14;9;1.2;Южный;2;BR;9;2.6;94;1005
14;12;2.0;Ю-В;2;BR;9;3.2;94;1005
14;15;1.9;Восточный;1;RA;9;1.9;79;1004
14;18;1.8;Восточный;1;RA;9;1.2;98;1004
14;21;1.4;Восточный;1;RA;9;1.7;98;1002
15;0;1.6;С-В;2;RA;9;2.7;98;999
15;3;1.5;С-В;2;RA;9;3.7;97;996
15;6;1.5;С-В;2;RA;9;4.1;98;993
15;9;2.9;С-В;2;RA;9;5.0;97;988
15;12;5.4;Восточный;3;RA;9;6.0;94;983
15;15;8.0;Ю-В;4;BR;7;9.0;86;982
15;18;3.5;Южный;5;CL;3;10.0;63;985
15;21;-0.3;Южный;4;CL;9;10.0;69;988
16;0;-1.5;Южный;4;CL;9;10.0;82;990
16;3;-4.4;Ю-З;5;CL;9;10.0;84;994
16;6;-5.6;Ю-З;3;SHSN;9;4.3;87;997
16;9;-5.3;Ю-З;4;SN;9;8.0;80;1000
16;12;-5.0;Западный;4;SHSN;9;4.6;83;1003
16;15;-5.3;Западный;4;SN;9;1.7;87;1007
16;18;-5.3;Западный;3;SN;9;10.0;85;1010
16;21;-5.3;С-З;3;SN;9;10.0;87;1011
17;0;-5.3;С-З;3;CL;9;10.0;82;1013
17;3;-6.4;С-З;2;CL;7;10.0;84;1015
17;6;-6.8;С-З;3;CL;1;10.0;80;1016
17;9;-4.8;Западный;3;CL;1;10.0;62;1017
17;12;-3.7;С-З;4;CL;3;10.0;55;1017
17;15;-3.6;Западный;3;CL;6;10.0;54;1018
17;18;-5.2;С-З;2;CL;9;10.0;73;1020
17;21;-6.2;Северный;2;SN;7;9.0;73;1020
18;0;-6.8;Западный;1;SN;9;9.0;80;1020
18;3;-7.6;С-З;2;SN;1;10.0;87;1020
18;6;-8.1;С-З;1;CL;0;10.0;83;1021
18;9;-4.4;С-З;3;CL;3;10.0;58;1020
18;12;-3.0;Северный;2;CL;1;10.0;53;1019
18;15;-2.6;С-З;2;CL;1;10.0;50;1019
18;18;-4.2;Северный;1;CL;0;10.0;61;1019
18;21;-6.7;Штиль;1;CL;0;10.0;80;1018
19;0;-8.1;Штиль;1;CL;0;10.0;90;1016
19;3;-9.5;С-В;1;CL;0;10.0;91;1014
19;6;-6.6;С-В;1;CL;0;10.0;83;1012
19;9;-1.7;Восточный;3;CL;1;10.0;55;1010
19;12;0.9;Восточный;3;CL;6;10.0;50;1007
19;15;10.0;Восточный;2;CL;9;10.0;27;1005
19;18;-0.7;Восточный;3;SN;9;4.2;64;1004
19;21;-2.2;Восточный;2;SN;9;1.3;94;1003
20;0;-2.4;С-В;1;SN;9;2.1;87;1001
20;3;-3.2;С-В;2;SN;9;4.6;95;999
20;6;-3.9;С-В;2;SN;9;1.3;96;1000
20;9;-2.5;С-В;2;SN;9;3.4;87;1002
20;12;-2.3;Северный;2;SN;9;3.7;87;1005
20;15;-1.6;С-З;2;SN;9;6.0;86;1007
20;18;-3.0;С-З;2;BR;9;8.0;86;1010
20;21;-5.8;С-З;2;CL;1;10.0;82;1012
21;0;-7.7;С-З;1;CL;0;10.0;87;1013
21;3;-11.4;Штиль;1;BR;1;6.0;95;1014
21;6;-9.3;Штиль;1;BR;1;5.0;95;1015
21;9;-2.6;С-З;2;CL;1;10.0;63;1016
21;12;-1.4;С-З;2;CL;6;10.0;56;1016
21;15;-1.5;С-З;2;CL;7;10.0;58;1016
21;18;-2.9;Северный;1;CL;7;10.0;60;1017
21;21;-4.3;С-В;2;CL;6;10.0;63;1017
22;0;-6.0;Северный;1;CL;6;10.0;69;1017
22;3;-6.7;С-В;2;CL;7;10.0;75;1016
22;6;-5.4;Северный;2;CL;9;10.0;72;1016
22;9;-1.9;С-В;2;CL;9;10.0;60;1014
22;12;-1.4;С-В;4;CL;9;10.0;56;1014
22;15;-4.4;Северный;4;SN;9;1.1;89;1013
22;18;-5.8;Северный;6;SN;9;1.3;92;1013
22;21;-6.8;Северный;5;SN;9;0.8;91;1013
23;0;-7.9;Северный;6;SN;9;0.7;92;1012
23;3;-9.3;Северный;6;SN;9;1.2;95;1012
23;6;-10.5;Северный;6;SN;9;1.4;90;1012
23;9;-9.3;Северный;6;SN;9;1.9;85;1013
23;12;-8.4;Северный;7;SN;9;1.3;86;1013
23;15;-8.6;Северный;6;BL;9;1.4;86;1014
23;18;-9.2;Северный;5;SN;9;1.1;88;1015
23;21;-9.4;С-З;5;SN;9;2.4;88;1014
24;0;-9.4;Северный;4;SN;9;2.3;91;1012
24;3;-9.3;Северный;4;SN;9;2.7;91;1011
24;6;-8.9;Северный;4;SN;9;2.1;89;1010
24;9;-7.7;Северный;5;SN;9;1.8;87;1011
24;12;-6.6;С-З;4;SN;9;0.9;88;1011
24;15;-6.4;С-З;5;SN;9;4.2;88;1012
24;18;-6.0;Северный;4;SN;9;4.1;89;1014
24;21;-6.4;С-З;4;SN;9;1.8;91;1015
25;0;-6.6;С-З;4;BR;9;7.0;88;1016
25;3;-6.9;С-З;3;BR;9;6.0;88;1016
25;6;-6.7;С-З;4;SN;9;5.0;88;1017
25;9;-4.9;С-З;5;BL;9;10.0;73;1016
25;12;-2.9;С-З;6;BL;9;10.0;47;1016
25;15;-2.7;Северный;5;BL;9;10.0;48;1017
25;18;-5.2;С-З;1;CL;1;10.0;53;1018
25;21;-7.3;Западный;2;CL;1;10.0;57;1018
26;0;-8.1;С-З;1;CL;7;10.0;58;1018
26;3;-9.6;Штиль;1;CL;9;10.0;66;1018
26;6;-7.8;Северный;1;CL;9;10.0;67;1018
26;9;-3.9;С-З;1;CL;7;10.0;59;1018
26;12;-2.3;С-З;3;CL;7;10.0;53;1016
26;15;-1.3;С-З;3;CL;9;10.0;48;1015
26;18;-3.8;Северный;2;CL;7;10.0;55;1016
26;21;-5.8;С-З;2;CL;7;10.0;61;1017
27;0;-8.3;С-З;1;CL;7;10.0;66;1017
27;3;-9.7;С-З;1;CL;6;10.0;72;1018
27;6;-8.3;Северный;2;CL;1;10.0;69;1019
27;9;-1.9;С-З;2;CL;1;10.0;56;1019
27;12;1.0;С-З;3;CL;1;10.0;47;1019
27;15;1.3;С-З;3;CL;1;10.0;45;1019
27;18;-0.8;Северный;1;CL;3;10.0;55;1021
27;21;-2.7;Северный;1;CL;1;10.0;65;1022
28;0;-6.0;С-З;1;CL;1;10.0;76;1024
28;3;-7.3;Северный;1;CL;0;10.0;82;1024
28;6;-5.7;Северный;1;CL;0;10.0;72;1026
28;9;-0.1;Северный;1;CL;0;10.0;45;1027
28;12;2.8;С-В;2;CL;0;10.0;36;1027
28;15;1.7;Северный;2;CL;0;10.0;37;1027
28;18;-0.9;Северный;1;CL;0;10.0;48;1028
28;21;-5.2;Штиль;1;CL;0;10.0;70;1028
29;0;-9.5;Штиль;1;CL;0;10.0;88;1029
29;3;-11.3;Штиль;1;CL;0;10.0;90;1030
29;6;-5.4;Штиль;1;CL;0;10.0;77;1030
29;9;1.4;Штиль;1;CL;0;10.0;38;1029
29;12;2.4;Ю-В;4;CL;1;10.0;36;1027
29;15;0.9;Ю-В;4;CL;6;10.0;36;1026
29;18;-2.0;Ю-В;4;CL;6;10.0;44;1024
29;21;-2.6;Ю-В;5;CL;9;10.0;52;1022
30;0;-2.1;Ю-В;4;CL;9;10.0;60;1019
30;3;-2.6;Ю-В;4;SN;9;1.1;91;1016
30;6;-3.4;Ю-В;5;SN;9;0.8;92;1015
30;9;-1.9;Ю-В;4;SN;9;0.7;96;1013
30;12;-0.4;Ю-В;5;SN;9;1.2;98;1011
30;15;0.3;Ю-В;3;SN;9;3.3;92;1010
30;18;0.3;Южный;3;BR;9;6.0;90;1010
30;21;0.5;Южный;2;FG;9;0.4;100;1011
31;0;0.4;Ю-З;1;FG;9;0.2;100;1011
31;3;0.2;Ю-З;1;BR;9;1.8;98;1013
31;6;-0.1;Штиль;1;FG;9;0.4;100;1013
31;9;0.9;Ю-В;1;BR;9;4.6;96;1014
31;12;4.7;Ю-В;2;CL;9;10.0;74;1013
31;15;4.7;С-В;1;CL;9;10.0;74;1012
31;18;3.4;Восточный;2;CL;9;10.0;76;1011
31;21;3.2;Восточный;2;RA;9;4.6;84;1008
