01;0;17.9;С-З;2;CL;9;10.0;74;1010
01;3;14.8;С-З;2;CL;9;10.0;87;1010
01;6;16.9;С-З;4;CL;9;10.0;76;1010
01;9;19.5;С-З;3;CL;9;10.0;68;1010
01;12;23.5;С-З;4;CL;7;10.0;49;1009
01;15;24.2;С-З;3;CL;9;10.0;41;1010
01;18;22.0;С-З;3;CL;9;10.0;54;1011
01;21;17.3;С-З;2;CL;6;10.0;77;1013
02;0;15.2;С-З;2;CL;6;10.0;83;1014
02;3;13.1;С-З;2;CL;3;10.0;87;1015
02;6;17.5;С-З;4;CL;1;10.0;59;1015
02;9;21.2;С-З;4;CL;1;10.0;46;1015
02;12;23.4;Северный;4;CL;0;10.0;41;1015
02;15;23.6;С-З;3;CL;3;10.0;41;1015
02;18;21.7;Северный;2;CL;1;10.0;58;1015
02;21;19.3;Северный;2;CL;1;10.0;70;1016
03;0;17.5;Северный;2;CL;3;10.0;78;1016
03;3;16.5;С-З;1;CL;9;10.0;82;1016
03;6;20.2;Северный;2;CL;9;10.0;75;1017
03;9;21.7;Северный;1;CL;9;10.0;72;1017
03;12;22.9;С-В;1;CL;9;10.0;67;1017
03;15;23.4;Восточный;1;CL;9;10.0;65;1017
03;18;21.9;С-З;1;CL;9;10.0;80;1018
03;21;20.9;С-В;1;CL;9;10.0;84;1018
04;0;19.3;;Штиль;CL;9;10.0;92;1019
04;3;18.6;;Штиль;BR;7;6.0;94;1019
04;6;23.3;;Штиль;CL;7;10.0;72;1019
04;9;26.1;С-З;1;CL;7;10.0;60;1020
04;12;27.2;С-З;2;CL;9;10.0;50;1019
04;15;29.0;С-З;1;CL;6;10.0;47;1018
04;18;26.6;С-З;1;CL;3;10.0;52;1019
04;21;23.1;Северный;1;CL;0;10.0;68;1020
05;0;19.9;С-З;1;CL;0;10.0;86;1020
05;3;18.3;С-З;1;CL;1;10.0;89;1021
05;6;24.8;;Штиль;CL;1;10.0;62;1021
05;9;29.2;Ю-В;1;CL;3;10.0;37;1021
05;12;30.3;Восточный;2;CL;6;10.0;39;1020
05;15;30.1;С-З;3;CL;7;10.0;37;1019
05;18;27.3;С-В;1;CL;6;10.0;47;1020
05;21;25.0;Северный;1;CL;6;10.0;56;1020
06;0;22.4;;Штиль;CL;3;10.0;69;1020
06;3;21.0;С-З;1;CL;7;10.0;75;1020
06;6;25.0;С-В;1;CL;3;10.0;66;1021
06;9;29.0;С-З;2;CL;3;10.0;47;1021
06;12;30.0;С-З;2;CL;7;10.0;45;1019
06;15;26.9;Северный;2;TS;9;10.0;46;1020
06;18;25.3;;Штиль;CL;7;10.0;64;1020
06;21;23.0;Северный;1;CL;6;10.0;76;1021
07;0;21.2;Северный;1;CL;6;10.0;80;1021
07;3;19.3;С-З;1;CL;7;10.0;89;1021
07;6;23.7;С-З;1;CL;7;10.0;74;1022
07;9;27.2;С-З;3;CL;7;10.0;56;1021
07;12;27.2;С-З;3;CL;7;10.0;46;1020
07;15;26.4;Северный;3;SHRA;9;8.0;54;1020
07;18;25.1;Северный;2;CL;7;10.0;62;1021
07;21;22.4;Северный;3;CL;6;10.0;62;1022
08;0;19.0;С-З;2;CL;7;10.0;70;1022
08;3;17.2;С-З;2;CL;6;10.0;79;1022
08;6;20.2;Северный;2;CL;1;10.0;64;1023
08;9;23.7;Западный;4;CL;6;10.0;51;1022
08;12;24.6;С-З;4;CL;7;10.0;45;1022
08;15;24.7;С-З;3;CL;6;10.0;45;1021
08;18;23.6;С-З;2;CL;3;10.0;46;1021
08;21;20.2;Западный;2;CL;1;10.0;61;1021
09;0;18.0;С-З;2;CL;0;10.0;65;1021
09;3;16.7;С-З;2;CL;0;10.0;70;1021
09;6;21.2;С-З;2;CL;0;10.0;59;1020
09;9;25.3;С-З;4;CL;6;10.0;40;1019
09;12;27.4;Северный;3;CL;9;10.0;35;1018
09;15;27.2;С-З;3;CL;6;10.0;35;1016
09;18;25.7;С-З;1;CL;9;10.0;50;1015
09;21;22.4;С-З;2;CL;9;10.0;68;1015
10;0;21.1;Западный;1;CL;9;10.0;72;1014
10;3;18.5;С-З;1;CL;9;10.0;87;1014
10;6;20.1;С-З;1;CL;1;10.0;73;1013
10;9;22.6;Западный;2;CL;7;10.0;57;1012
10;12;24.4;Ю-З;3;CL;7;10.0;44;1011
10;15;24.5;Ю-З;2;CL;3;10.0;45;1011
10;18;22.0;Ю-З;1;CL;9;10.0;53;1010
10;21;18.1;Ю-З;1;CL;9;10.0;77;1010
11;0;15.9;Ю-З;1;CL;9;10.0;88;1010
11;3;14.7;;Штиль;BR;9;7.0;91;1010
11;6;20.9;Западный;1;CL;9;10.0;69;1010
11;9;25.0;С-З;2;CL;9;10.0;50;1009
11;12;26.4;С-З;2;CL;9;10.0;46;1009
11;15;26.3;С-З;2;CL;9;10.0;48;1009
11;18;24.7;С-З;1;CL;3;10.0;57;1010
11;21;20.6;;Штиль;CL;0;10.0;73;1011
12;0;18.3;;Штиль;CL;0;10.0;83;1012
12;3;16.9;;Штиль;CL;0;10.0;90;1012
12;6;23.1;Восточный;1;CL;1;10.0;71;1012
12;9;27.2;Ю-З;1;CL;7;10.0;46;1011
12;12;28.9;Ю-В;2;CL;9;10.0;38;1011
12;15;21.9;Западный;4;CL;9;10.0;64;1013
12;18;20.2;Северный;2;CL;9;10.0;78;1012
12;21;18.6;;Штиль;CL;9;10.0;85;1012
13;0;17.8;;Штиль;CL;9;10.0;90;1012
13;3;17.3;С-З;1;SHRA;9;10.0;92;1012
13;6;18.3;С-З;1;CL;9;10.0;88;1012
13;9;22.1;Ю-З;2;CL;9;10.0;68;1011
13;12;26.0;Восточный;2;TS;6;10.0;49;1010
13;15;25.9;Ю-З;3;CL;3;10.0;44;1010
13;18;23.0;Ю-З;1;CL;1;10.0;53;1011
13;21;18.9;;Штиль;CL;1;10.0;82;1012
14;0;15.6;Южный;1;CL;0;10.0;88;1011
14;3;13.7;Ю-З;1;CL;7;10.0;92;1012
14;6;18.4;Ю-З;2;CL;7;10.0;70;1011
14;9;21.3;Южный;2;CL;7;10.0;54;1011
14;12;22.8;Южный;3;CL;9;10.0;45;1010
14;15;23.4;Южный;2;CL;7;10.0;44;1009
14;18;21.4;Южный;1;CL;9;10.0;57;1009
14;21;18.3;Ю-З;1;CL;6;10.0;77;1009
15;0;16.5;Ю-З;1;CL;9;10.0;79;1009
15;3;15.6;Южный;1;SHRA;9;8.0;87;1009
15;6;16.2;Ю-З;1;SHRA;9;6.0;90;1009
15;9;17.7;Северный;1;SHRA;9;8.0;86;1008
15;12;20.1;Северный;2;CL;9;10.0;65;1008
15;15;21.6;С-З;2;CL;9;10.0;67;1007
15;18;15.9;Северный;2;TS;9;4.5;90;1009
15;21;17.1;Западный;1;CL;7;10.0;84;1009
16;0;16.0;Западный;1;BR;3;7.0;93;1009
16;3;15.5;С-З;1;BR;3;6.0;94;1010
16;6;18.1;С-З;4;CL;7;10.0;83;1011
16;9;21.2;С-З;3;CL;7;10.0;68;1012
16;12;23.6;Западный;4;CL;7;10.0;47;1012
16;15;22.6;Западный;4;CL;7;10.0;49;1013
16;18;21.0;Западный;3;CL;6;10.0;52;1014
16;21;18.3;Западный;2;CL;7;10.0;67;1015
17;0;16.5;С-З;2;CL;0;10.0;78;1015
17;3;15.9;Западный;2;CL;6;10.0;84;1015
17;6;17.0;Западный;2;CL;9;10.0;84;1016
17;9;21.3;С-З;2;CL;7;10.0;62;1016
17;12;21.6;Западный;3;CL;7;10.0;59;1016
17;15;23.8;Западный;3;CL;6;10.0;49;1015
17;18;21.8;С-З;2;CL;1;10.0;55;1016
17;21;18.6;С-З;2;CL;0;10.0;69;1017
18;0;14.4;;Штиль;CL;3;10.0;89;1018
18;3;14.7;;Штиль;CL;7;10.0;87;1018
18;6;19.0;Западный;1;CL;6;10.0;70;1018
18;9;22.6;Западный;2;CL;7;10.0;62;1018
18;12;25.0;С-З;3;CL;6;10.0;45;1017
18;15;24.3;С-З;3;CL;6;10.0;49;1016
18;18;23.1;Западный;2;CL;6;10.0;51;1016
18;21;19.0;С-З;1;CL;3;10.0;64;1017
19;0;14.9;;Штиль;CL;0;10.0;86;1017
19;3;14.0;;Штиль;CL;1;10.0;89;1016
19;6;20.7;Южный;1;CL;1;10.0;65;1015
19;9;25.0;Ю-З;3;CL;6;10.0;48;1013
19;12;26.4;Ю-З;3;CL;6;10.0;44;1011
19;15;25.5;Ю-З;4;CL;9;10.0;44;1009
19;18;22.1;Ю-З;1;CL;9;10.0;62;1008
19;21;19.6;Ю-З;1;SHRA;9;9.0;72;1007
20;0;16.4;Западный;2;CL;9;10.0;86;1007
20;3;15.3;С-З;2;CL;9;10.0;90;1008
20;6;15.4;С-З;3;CL;9;10.0;80;1009
20;9;17.7;С-З;3;CL;9;10.0;57;1009
20;12;17.3;С-З;3;CL;9;10.0;58;1010
20;15;18.8;С-З;4;CL;7;10.0;49;1009
20;18;15.6;Западный;3;CL;7;10.0;67;1011
20;21;13.1;Западный;2;CL;1;10.0;87;1011
21;0;11.9;С-З;2;CL;1;10.0;88;1011
