01;0;13.9;С-З;1;SHRA;9;6.0;65;1023
01;3;11.5;Северный;1;SHRA;9;8.0;84;1023
01;6;10.2;Северный;2;TS;9;10.0;87;1022
01;9;8.7;С-З;3;TS;9;10.0;84;1025
01;12;8.6;Северный;3;SHRA;9;8.0;88;1025
01;15;9.3;С-В;2;CL;9;10.0;72;1025
01;18;9.6;С-В;1;CL;7;10.0;78;1025
01;21;8.2;С-З;1;CL;1;10.0;90;1026
02;0;7.1;С-З;1;CL;0;10.0;91;1026
02;3;5.5;С-З;1;BR;0;6.0;95;1027
02;6;11.7;С-З;1;CL;0;10.0;55;1027
02;9;15.9;Восточный;2;CL;0;10.0;34;1027
02;12;17.9;Ю-В;2;CL;9;10.0;37;1025
02;15;18.0;Ю-В;2;CL;3;10.0;32;1024
02;18;14.7;;Штиль;CL;3;10.0;52;1023
02;21;11.5;;Штиль;CL;1;10.0;67;1023
03;0;10.2;;Штиль;CL;3;10.0;68;1022
03;3;9.3;;Штиль;CL;7;10.0;70;1021
03;6;13.8;Ю-В;1;CL;7;10.0;53;1020
03;9;19.6;Восточный;1;CL;9;10.0;44;1019
03;12;21.9;Ю-В;3;CL;9;10.0;37;1016
03;15;21.6;Ю-В;2;CL;9;10.0;44;1014
03;18;19.2;Восточный;1;CL;7;10.0;54;1013
03;21;17.3;Северный;2;SHRA;9;10.0;65;1013
04;0;15.6;Восточный;2;CL;7;10.0;69;1012
04;3;13.7;Восточный;1;CL;7;10.0;69;1010
04;6;17.0;Ю-В;2;CL;9;10.0;65;1010
04;9;21.8;Южный;3;SHRA;9;10.0;49;1010
04;12;24.6;Ю-З;3;CL;9;10.0;45;1010
04;15;19.5;Западный;4;CL;9;10.0;70;1011
04;18;17.1;Западный;3;CL;9;10.0;74;1012
04;21;15.3;С-З;3;CL;9;10.0;84;1014
05;0;12.7;С-З;3;CL;9;10.0;88;1015
05;3;11.5;Западный;3;SHRA;9;9.0;90;1015
05;6;12.5;С-З;3;CL;9;10.0;73;1017
05;9;16.3;С-З;4;CL;3;10.0;60;1018
05;12;19.7;Западный;4;CL;6;10.0;39;1018
05;15;20.8;С-З;4;CL;1;10.0;37;1018
05;18;18.2;С-З;2;CL;1;10.0;47;1019
05;21;14.4;Ю-З;1;CL;0;10.0;64;1020
06;0;14.2;С-З;3;CL;0;10.0;65;1021
06;3;11.3;С-З;2;CL;0;10.0;69;1022
06;6;13.2;С-З;4;CL;0;10.0;46;1024
06;9;16.0;С-З;4;CL;0;10.0;32;1025
06;12;18.2;С-З;4;CL;1;10.0;29;1025
06;15;19.2;Северный;4;CL;0;10.0;24;1024
06;18;16.9;Северный;2;CL;0;10.0;33;1025
06;21;13.0;С-З;1;CL;0;10.0;58;1026
07;0;10.3;;Штиль;CL;0;10.0;70;1027
07;3;9.3;Восточный;1;CL;0;10.0;71;1028
07;6;14.3;Восточный;1;CL;0;10.0;51;1028
07;9;18.7;Восточный;1;CL;3;10.0;40;1028
07;12;20.5;С-В;2;CL;9;10.0;26;1026
07;15;21.5;Южный;1;CL;9;10.0;32;1025
07;18;17.8;;Штиль;CL;1;10.0;53;1024
07;21;13.5;;Штиль;CL;0;10.0;75;1025
08;0;11.1;;Штиль;CL;0;10.0;82;1025
08;3;9.3;;Штиль;CL;6;10.0;86;1025
08;6;17.1;Ю-В;1;CL;6;10.0;50;1025
08;9;21.5;Ю-В;2;CL;7;10.0;30;1025
08;12;23.5;Ю-В;2;CL;6;10.0;27;1023
08;15;24.1;;Штиль;CL;3;10.0;27;1022
08;18;20.6;;Штиль;CL;6;10.0;40;1022
08;21;15.5;;Штиль;CL;6;10.0;74;1023
09;0;13.1;;Штиль;CL;1;10.0;83;1023
09;3;12.6;;Штиль;CL;6;10.0;92;1023
09;6;18.7;;Штиль;CL;1;10.0;50;1023
09;9;24.6;Ю-З;2;CL;0;10.0;30;1023
09;12;26.4;Ю-З;2;CL;0;10.0;25;1021
