01;0;3.6;;Штиль;BR;0;3.1;99;1030
01;3;1.6;;Штиль;FG;;0.2;100;1029
01;6;0.5;;Штиль;FG;;0.1;100;1028
01;9;8.3;Южный;4;CL;1;10.0;72;1027
01;12;10.9;Южный;4;CL;9;10.0;58;1024
01;15;10.0;Южный;3;CL;9;10.0;66;1021
01;18;7.7;Южный;3;CL;7;10.0;80;1020
01;21;5.8;Южный;2;BR;1;5.0;92;1020
02;0;6.8;Южный;2;BR;9;4.5;93;1019
02;3;6.2;Южный;1;BR;7;3.1;97;1018
02;6;6.1;;Штиль;BR;7;3.1;97;1018
02;9;9.6;Южный;1;BR;7;6.0;87;1017
02;12;13.0;Ю-З;1;CL;7;10.0;69;1016
02;15;10.3;Южный;1;CL;6;10.0;82;1015
02;18;9.4;Южный;3;BR;9;6.0;91;1014
02;21;9.3;Южный;3;BR;9;3.9;93;1013
03;0;9.7;Южный;3;BR;9;3.8;95;1010
03;3;9.8;Южный;3;BR;9;4.5;92;1009
03;6;9.5;Южный;3;RA;9;3.2;96;1007
03;9;10.5;Ю-З;3;BR;9;3.4;92;1007
03;12;11.8;Южный;3;BR;9;4.2;89;1007
03;15;12.0;Южный;1;BR;9;5.0;88;1007
03;18;12.4;Южный;2;CL;9;10.0;85;1006
03;21;11.9;Ю-В;2;CL;9;10.0;84;1005
04;0;11.8;Ю-В;3;CL;9;10.0;83;1003
04;3;12.1;Ю-В;6;SHRA;9;4.7;84;999
04;6;10.4;Ю-З;4;SHRA;9;10.0;87;1003
04;9;10.1;Ю-З;4;CL;7;10.0;67;1007
04;12;11.3;Ю-З;5;CL;7;10.0;55;1009
04;15;8.2;Ю-З;2;CL;9;10.0;68;1009
04;18;6.2;Южный;2;CL;6;10.0;82;1009
04;21;5.5;Ю-В;2;CL;6;10.0;88;1009
05;0;6.5;Ю-В;2;CL;7;10.0;85;1007
05;3;8.2;Ю-В;3;SHRA;9;8.0;82;1004
05;6;9.9;Южный;4;SHRA;9;10.0;79;1003
05;9;11.1;Ю-В;4;CL;9;10.0;86;1003
05;12;14.5;Южный;3;CL;9;10.0;73;1002
05;15;14.1;Ю-В;3;CL;9;10.0;78;1001
05;18;12.9;Южный;4;CL;7;10.0;86;1002
05;21;13.8;Южный;4;CL;9;10.0;82;1001
06;0;14.1;Южный;4;CL;9;10.0;85;999
06;3;14.4;Ю-В;4;CL;9;10.0;84;997
06;6;14.1;Южный;6;CL;9;10.0;79;997
06;9;14.5;Южный;6;CL;9;10.0;79;996
06;12;14.7;Южный;4;CL;9;10.0;80;995
06;15;10.8;Южный;2;SHRA;9;5.0;93;998
06;18;8.9;Ю-З;2;SHRA;9;5.0;92;999
06;21;7.6;Западный;2;SHRA;9;4.0;93;1000
07;0;6.2;Ю-З;2;SHRA;9;4.2;95;1002
07;3;5.7;Ю-З;1;SHRA;9;4.1;97;1003
07;6;5.6;Западный;1;BR;9;6.0;94;1004
07;9;6.4;Ю-З;1;CL;9;10.0;89;1005
07;12;7.3;Западный;2;CL;9;10.0;84;1007
07;15;6.9;Западный;2;SHRA;9;10.0;82;1009
07;18;6.0;Западный;1;CL;9;10.0;82;1010
07;21;5.3;Ю-З;1;BR;9;5.0;91;1011
08;0;3.7;Южный;1;BR;9;2.7;99;1012
08;3;5.1;Южный;2;SHRA;9;4.3;92;1012
08;6;5.5;Южный;2;DZ;9;4.2;94;1013
08;9;7.1;Южный;2;BR;9;6.0;94;1014
08;12;10.0;Ю-З;1;CL;9;10.0;87;1014
08;15;10.2;Южный;1;SHRA;9;2.5;97;1014
08;18;9.0;;Штиль;SHRA;9;3.3;99;1015
08;21;8.3;;Штиль;BR;9;4.6;96;1015
09;0;8.3;;Штиль;BR;9;2.7;97;1017
09;3;8.5;;Штиль;FG;;0.7;100;1017
09;6;8.8;;Штиль;BR;9;2.6;96;1017
09;9;11.6;Южный;2;BR;9;8.0;89;1016
09;12;13.5;Ю-В;2;CL;9;10.0;79;1015
09;15;11.7;Ю-В;1;CL;9;10.0;85;1015
09;18;10.5;Южный;4;CL;9;10.0;88;1014
09;21;10.7;Южный;4;CL;9;10.0;84;1013
10;0;10.4;Южный;3;BR;9;8.0;90;1013
10;3;10.3;Южный;2;BR;9;8.0;89;1012
10;6;10.1;Южный;4;BR;9;7.0;90;1012
10;9;9.9;Южный;6;CL;9;10.0;82;1011
10;12;10.6;Южный;6;CL;9;10.0;76;1009
10;15;11.3;Ю-В;4;CL;9;10.0;74;1010
10;18;11.0;Южный;4;CL;9;10.0;75;1010
10;21;10.5;Южный;3;CL;9;10.0;82;1012
11;0;10.2;Южный;2;CL;9;10.0;84;1014
11;3;9.6;;Штиль;BR;9;8.0;90;1016
11;6;8.8;;Штиль;BR;9;6.0;95;1018
11;9;10.5;Западный;1;BR;9;7.0;86;1020
11;12;10.3;С-З;1;BR;9;6.0;86;1022
11;15;9.8;С-З;2;BR;9;6.0;86;1024
11;18;8.7;С-З;2;BR;9;5.0;86;1025
11;21;8.1;Северный;1;BR;9;5.0;90;1027
12;0;7.2;Северный;2;BR;3;5.0;89;1028
12;3;6.3;С-З;1;CL;7;10.0;73;1029
12;6;4.7;С-З;3;CL;6;10.0;74;1030
12;9;3.8;С-З;3;CL;9;10.0;85;1031
12;12;5.2;С-З;2;CL;6;10.0;80;1030
12;15;4.4;С-З;1;CL;1;10.0;86;1030
12;18;2.9;Северный;2;BR;0;9.0;91;1029
12;21;2.7;Северный;1;BR;7;9.0;86;1029
13;0;1.5;Северный;1;BR;9;8.0;90;1028
13;3;1.2;Северный;1;BR;9;7.0;90;1027
13;6;0.8;Восточный;1;BR;9;3.2;96;1027
13;9;1.3;Южный;1;BR;9;7.0;92;1026
13;12;2.5;Ю-З;2;CL;9;10.0;81;1024
13;15;2.2;Южный;1;CL;9;10.0;83;1022
13;18;1.5;Ю-З;2;DZ;9;3.6;94;1021
13;21;1.6;Ю-З;1;DZ;9;4.8;94;1020
14;0;2.3;Западный;2;RA;9;8.0;93;1019
14;3;2.9;Западный;3;RA;9;8.0;93;1019
14;6;3.7;Западный;2;BR;9;8.0;91;1020
14;9;5.0;С-З;4;CL;9;10.0;86;1021
14;12;6.5;С-З;4;CL;9;10.0;59;1021
14;15;4.5;С-З;2;SHRA;9;10.0;80;1023
14;18;4.4;С-З;1;CL;9;10.0;82;1024
14;21;4.4;С-З;1;CL;9;10.0;79;1025
15;0;3.9;С-З;1;CL;9;10.0;77;1027
15;3;3.8;С-З;1;CL;9;10.0;81;1028
15;6;4.1;С-З;1;CL;9;10.0;70;1029
15;9;4.8;С-З;1;CL;9;10.0;76;1030
15;12;5.2;Западный;2;CL;9;10.0;55;1029
15;15;4.3;Западный;2;CL;9;10.0;58;1029
15;18;3.2;Ю-З;1;CL;9;10.0;69;1029
15;21;3.1;Ю-З;1;CL;9;10.0;69;1028
16;0;2.9;Ю-З;1;CL;9;10.0;69;1026
